Date,Weekly_Sales
2/11/2011,1341240.62
2/18/2011,1360150.12
2/25/2011,1235121.33
3/4/2011,1346994.53
3/11/2011,1253218.7
3/18/2011,1168397.26
3/25/2011,1158693.12
4/1/2011,1163803.3
4/8/2011,1273670.32
4/15/2011,1245576.65
4/22/2011,1372484.9
4/29/2011,1197761.17
5/6/2011,1339630.35
5/13/2011,1311950.16
5/20/2011,1234281.7
5/27/2011,1311153.72
6/3/2011,1554837.62
6/10/2011,1373841.91
6/17/2011,1320359.23
6/24/2011,1304850.67
7/1/2011,1445596.61
7/8/2011,1567340.07
7/15/2011,1356938.95
7/22/2011,1357672.24
7/29/2011,1310973.06
8/5/2011,1417616.81
8/12/2011,1402818.01
8/19/2011,1352039.88
8/26/2011,1402372.09
9/2/2011,1196105.44
9/9/2011,1527455.19
9/16/2011,1227535.97
9/23/2011,1232376.49
9/30/2011,1246242.61
10/7/2011,1405914.39
10/14/2011,1333315.03
10/21/2011,1283563.43
10/28/2011,1307142.75
11/4/2011,1385860.38
11/11/2011,1425078.59
11/18/2011,1297535.69
11/25/2011,1761235.67
12/2/2011,1335647.1
12/9/2011,1529615.54
12/16/2011,1624994.43
12/23/2011,2168344.23
12/30/2011,1363973.16
1/6/2012,1251581.89
1/13/2012,1155594.2
1/20/2012,1151993.85
1/27/2012,1057290.41
2/3/2012,1249696.97
2/10/2012,1403460.87
2/17/2012,1326370.08
2/24/2012,1303233.15
3/2/2012,1213994.39
3/9/2012,1325835.7
3/16/2012,1239299.12
3/23/2012,1221723.94
3/30/2012,1230106.13
4/6/2012,1524734.29
4/13/2012,1285783.87
4/20/2012,1208654.4
4/27/2012,1194334.65
5/4/2012,1306551.71
5/11/2012,1355391.79
5/18/2012,1298809.8
5/25/2012,1407897.57
6/1/2012,1467722.19
6/8/2012,1406313.13
6/15/2012,1364445.98
6/22/2012,1434709.63
6/29/2012,1428869.9
7/6/2012,1645097.75
7/13/2012,1405475.78
7/20/2012,1394299
7/27/2012,1307339.14
8/3/2012,1440374.13
8/10/2012,1497054.81
8/17/2012,1397970.54
8/24/2012,1303726.54
8/31/2012,1344558.92
9/7/2012,1477134.75
9/14/2012,1242909.53
9/21/2012,1261158.47
9/28/2012,1259278.36
10/5/2012,1416720.54
10/12/2012,1416301.17
10/19/2012,1255414.84
10/26/2012,1307182.29
2/5/2010,677231.63
2/12/2010,583364.02
2/19/2010,676260.67
2/26/2010,628516.57
3/5/2010,665750.06
3/12/2010,660619.99
3/19/2010,659795.84
3/26/2010,696687.6
4/2/2010,822486.37
4/9/2010,712647.97
4/16/2010,715311.6
4/23/2010,694531.72
4/30/2010,706924.02
5/7/2010,724468.97
5/14/2010,698073.95
5/21/2010,704113.22
5/28/2010,792442.54
6/4/2010,764155.44
6/11/2010,737163.2
6/18/2010,780444.94
6/25/2010,737569.14
7/2/2010,759407.87
7/9/2010,719591.13
7/16/2010,726997.84
7/23/2010,665290.93
7/30/2010,682124.34
8/6/2010,699464.43
8/13/2010,686072.39
8/20/2010,724499.81
8/27/2010,711461.95
9/3/2010,685700.08
9/10/2010,655811.95
9/17/2010,628989.88
9/24/2010,607819.33
10/1/2010,658640.14
10/8/2010,674283.86
10/15/2010,616094.72
10/22/2010,661644.19
10/29/2010,674458.03
11/5/2010,696314.53
11/12/2010,713250.08
11/19/2010,718056.73
11/26/2010,1115240.61
12/3/2010,885572.96
12/10/2010,964729.18
12/17/2010,1047707.59
12/24/2010,1295391.19
12/31/2010,623092.54
1/7/2011,558794.63
1/14/2011,572360.83
1/21/2011,568093.57
1/28/2011,600448.69
2/4/2011,639830.45
2/11/2011,615666.78
2/18/2011,634637.03
2/25/2011,570816.34
3/4/2011,640912.18
3/11/2011,599828.39
3/18/2011,603393.64
3/25/2011,616324.24
4/1/2011,618377.79
4/8/2011,648606.13
4/15/2011,674562.45
4/22/2011,756588.42
4/29/2011,649245
5/6/2011,659446.55
5/13/2011,684783.15
5/20/2011,677971.33
5/27/2011,718373.94
6/3/2011,737551.74
6/10/2011,740259.63
6/17/2011,717373.43
6/24/2011,699270.1
7/1/2011,706206.86
7/8/2011,698529.64
7/15/2011,680510.23
7/22/2011,670854.96
7/29/2011,668390.82
8/5/2011,679706.01
8/12/2011,667130.48
8/19/2011,688958.75
8/26/2011,726422.55
9/2/2011,699779
9/9/2011,673248.48
9/16/2011,628720.46
9/23/2011,620885.93
9/30/2011,639160.24
10/7/2011,671522.87
10/14/2011,646915.47
10/21/2011,690675.5
10/28/2011,724443.97
11/4/2011,718393.61
11/11/2011,719235.07
11/18/2011,728525.6
11/25/2011,1116211.39
12/2/2011,878314.57
12/9/2011,916446.02
12/16/2011,997502.47
12/23/2011,1290532.97
12/30/2011,683665.37
1/6/2012,636419.12
1/13/2012,614764.31
1/20/2012,594744.89
1/27/2012,589554.29
2/3/2012,642776.4
2/10/2012,658984.38
2/17/2012,654088.02
2/24/2012,613501.05
3/2/2012,643155.89
3/9/2012,643711.53
3/16/2012,638204.27
3/23/2012,672831.78
3/30/2012,684348.92
4/6/2012,791356.9
4/13/2012,658691.56
4/20/2012,661566.48
4/27/2012,655157.32
5/4/2012,696421.72
5/11/2012,739866.16
5/18/2012,717207.19
5/25/2012,783371.02
6/1/2012,694765.95
6/8/2012,730254.19
6/15/2012,753860.89
6/22/2012,721601.9
6/29/2012,718890.81
7/6/2012,753385.55
7/13/2012,714093.95
7/20/2012,685676.58
7/27/2012,659109.53
8/3/2012,709724.6
8/10/2012,710496.97
8/17/2012,728467.72
8/24/2012,756527.64
8/31/2012,714828.73
9/7/2012,671482.9
9/14/2012,657241.63
9/21/2012,664745.2
9/28/2012,683300.84
10/5/2012,699536.73
10/12/2012,697317.41
10/19/2012,685531.85
10/26/2012,688940.94
2/5/2010,1034119.21
2/12/2010,1015684.09
2/19/2010,999348.55
2/26/2010,855385.01
3/5/2010,1005669.58
3/12/2010,963382.09
3/19/2010,903366.55
3/26/2010,893613
4/2/2010,1029849.2
4/9/2010,1022293.81
4/16/2010,905548.38
4/23/2010,881930.87
4/30/2010,904503.85
5/7/2010,1074479.73
5/14/2010,972663.59
5/21/2010,986765.01
5/28/2010,1069851.59
6/4/2010,1003202.66
6/11/2010,1073862.59
6/18/2010,1001286.67
6/25/2010,976242.09
7/2/2010,1078455.48
7/9/2010,1122356.53
7/16/2010,1028151.72
7/23/2010,971615.62
7/30/2010,1005324.28
8/6/2010,1125329.77
8/13/2010,1011938.29
8/20/2010,1007385.36
8/27/2010,977322.52
9/3/2010,1037549.71
9/10/2010,1042226.3
9/17/2010,923473.7
9/24/2010,868636.3
10/1/2010,923221.52
10/8/2010,1001069.52
10/15/2010,937956.89
10/22/2010,916522.66
10/29/2010,895069.88
11/5/2010,970224.51
11/12/2010,971193.01
11/19/2010,901972.7
11/26/2010,1286833.62
12/3/2010,1016143.64
12/10/2010,1149612.04
12/17/2010,1196813.33
12/24/2010,1573982.47
12/31/2010,877268.29
1/7/2011,938149.21
1/14/2011,812323.29
1/21/2011,809833.21
1/28/2011,817485.14
2/4/2011,911807.02
2/11/2011,1010711.08
2/18/2011,981978.02
2/25/2011,910298.44
3/4/2011,945643.17
3/11/2011,946614.55
3/18/2011,887426.12
3/25/2011,866566.54
4/1/2011,849231.61
4/8/2011,985229.81
4/15/2011,863266.12
4/22/2011,921700.61
4/29/2011,873450.29
5/6/2011,1024778.23
5/13/2011,941008.85
5/20/2011,938334.62
5/27/2011,996723.58
6/3/2011,1054454.4
6/10/2011,1094058.68
6/17/2011,981646.46
6/24/2011,997474.93
7/1/2011,1070119.09
7/8/2011,1133807.03
7/15/2011,1021534.7
7/22/2011,1017867.8
7/29/2011,1005360.5
8/5/2011,1107552.43
8/12/2011,1087644.5
8/19/2011,1021766.75
8/26/2011,1064617.62
9/2/2011,1040143.14
9/9/2011,1069710.97
9/16/2011,951569.84
9/23/2011,923644.6
9/30/2011,959339.51
10/7/2011,1130022.99
10/14/2011,987886.08
10/21/2011,974907.28
10/28/2011,972256.98
11/4/2011,988950.75
11/11/2011,1077640.13
11/18/2011,946091.79
11/25/2011,1282320.05
12/2/2011,1012498.49
12/9/2011,1148987.46
12/16/2011,1204807.83
12/23/2011,1515175.01
12/30/2011,972834.42
1/6/2012,971557.62
1/13/2012,836305.65
1/20/2012,838751.5
1/27/2012,820059.89
2/3/2012,939158.25
2/10/2012,1081005.64
2/17/2012,965788.76
2/24/2012,917924.47
3/2/2012,955641.74
3/9/2012,1028569.01
3/16/2012,919503.4
3/23/2012,874790.68
3/30/2012,922018.43
4/6/2012,1116829.23
4/13/2012,889670.29
4/20/2012,923600.02
4/27/2012,911969
5/4/2012,946573.29
5/11/2012,1062548.73
5/18/2012,978082.84
5/25/2012,1067310.74
6/1/2012,1015853.03
6/8/2012,1106176.83
6/15/2012,1029248.22
6/22/2012,1056282.91
6/29/2012,1051190.44
7/6/2012,1180470.8
7/13/2012,1063149.78
7/20/2012,1049625.9
7/27/2012,1031745.14
8/3/2012,1090915.09
8/10/2012,1121476.51
8/17/2012,1068292.56
8/24/2012,1022704.2
8/31/2012,1053495.51
9/7/2012,1081874.03
9/14/2012,986131.94
9/21/2012,961084.08
9/28/2012,964726.37
10/5/2012,1095504.26
10/12/2012,1044639.69
10/19/2012,975578.02
10/26/2012,958619.8
2/5/2010,1874289.79
2/12/2010,1745362.72
2/19/2010,1945070.33
2/26/2010,1390934.27
3/5/2010,1313729.72
3/12/2010,1925113.12
3/19/2010,1700627.97
3/26/2010,1836714.84
4/2/2010,2053952.97
4/9/2010,1955814.13
4/16/2010,1857500.96
4/23/2010,1850205.47
4/30/2010,1805885.04
5/7/2010,1939458.84
5/14/2010,1842465.78
5/21/2010,1836595.58
5/28/2010,1962468.67
6/4/2010,2073102.59
6/11/2010,1873812.93
6/18/2010,1887182.27
6/25/2010,1962625.01
7/2/2010,2024554.1
7/9/2010,2119163.01
7/16/2010,1880691.64
7/23/2010,1808250.71
7/30/2010,1816489.53
8/6/2010,1908036.68
8/13/2010,1864436.12
8/20/2010,1936878.46
8/27/2010,1870684.21
9/3/2010,1908110.9
9/10/2010,1913494.81
9/17/2010,1629978.46
9/24/2010,1597002.71
10/1/2010,1543532.83
10/8/2010,1707662.87
10/15/2010,1728388.2
10/22/2010,1693935.29
10/29/2010,1688955.49
11/5/2010,1686010.02
11/12/2010,1828010.25
11/19/2010,1704785.74
11/26/2010,2627910.75
12/3/2010,1884343.67
12/10/2010,2139733.68
12/17/2010,2350098.36
12/24/2010,3078162.08
12/31/2010,1440963
1/7/2011,1568159.48
1/14/2011,1532308.62
1/21/2011,1517029.9
1/28/2011,1421111.55
2/4/2011,1628100.79
2/11/2011,1636224.77
2/18/2011,1709365.19
2/25/2011,1688935.71
3/4/2011,1656130.67
3/11/2011,1613259.77
3/18/2011,1624539.21
3/25/2011,1554651.08
4/1/2011,1628868.28
4/8/2011,1689844.18
4/15/2011,1727175.61
4/22/2011,1921655.48
4/29/2011,1642074.64
5/6/2011,1757041.96
5/13/2011,1763545.32
5/20/2011,1725268.56
5/27/2011,1820723.17
6/3/2011,2053708.01
6/10/2011,1817914.71
6/17/2011,1814740.09
6/24/2011,1811455.15
7/1/2011,1949983.93
7/8/2011,2000055.27
7/15/2011,1762155.79
7/22/2011,1754879.45
7/29/2011,1744879.06
8/5/2011,1747289.53
8/12/2011,1758437.96
8/19/2011,1781905.24
8/26/2011,2034400.78
9/2/2011,1511717.53
9/9/2011,1911470.84
9/16/2011,1613773.9
9/23/2011,1606208.68
9/30/2011,1599626.26
10/7/2011,1672339.27
10/14/2011,1682652.51
10/21/2011,1689591.44
10/28/2011,1710372.4
11/4/2011,1621109.3
11/11/2011,1800728.07
11/18/2011,1723739.44
11/25/2011,2504400.71
12/2/2011,1806924.74
12/9/2011,2014665.98
12/16/2011,2205919.86
12/23/2011,2739019.75
12/30/2011,1650604.6
1/6/2012,1535287.4
1/13/2012,1492399.13
1/20/2012,1542131.05
1/27/2012,1263534.86
2/3/2012,1564246.02
2/10/2012,1651605.35
2/17/2012,1606221.56
2/24/2012,1648602.39
3/2/2012,1509323.09
3/9/2012,1607343.41
3/16/2012,1635984.07
3/23/2012,1620839.34
3/30/2012,1615494.14
4/6/2012,1899013.34
4/13/2012,1650405.21
4/20/2012,1639999.47
4/27/2012,1565498.84
5/4/2012,1669388.45
5/11/2012,1674306.31
5/18/2012,1707158.82
5/25/2012,1818906.73
6/1/2012,1900638.6
6/8/2012,1764756.31
6/15/2012,1773500.56
6/22/2012,1837884.79
6/29/2012,1842555.32
7/6/2012,2062224.92
7/13/2012,1755889.53
7/20/2012,1730913.66
7/27/2012,1625883.71
8/3/2012,1705810.84
8/10/2012,1720537.26
8/17/2012,1735339.59
8/24/2012,1780443.36
8/31/2012,1731935.43
9/7/2012,1840955.23
9/14/2012,1519604.5
9/21/2012,1557485.75
9/28/2012,1540687.63
10/5/2012,1591816.88
10/12/2012,1660081.29
10/19/2012,1620374.24
10/26/2012,1703047.74
2/5/2010,1672352.29
2/12/2010,1558968.49
2/19/2010,1491300.42
2/26/2010,1542173.33
3/5/2010,1608435.45
3/12/2010,1326877.11
3/19/2010,1279819.43
3/26/2010,1245268.77
4/2/2010,1441559.4
4/9/2010,1382359.21
4/16/2010,1268240.66
4/23/2010,1244177.21
4/30/2010,1186971.02
5/7/2010,1532893.22
5/14/2010,1245898.73
5/21/2010,1217923.71
5/28/2010,1176588.25
6/4/2010,1543678.02
6/11/2010,1348995.17
6/18/2010,1267619.06
6/25/2010,1231025.07
7/2/2010,1399960.15
7/9/2010,1340293.87
7/16/2010,1225336.41
7/23/2010,1205884.98
7/30/2010,1150204.71
8/6/2010,1523101.38
8/13/2010,1218688.09
8/20/2010,1195897.6
8/27/2010,1191585.92
9/3/2010,1523410.71
9/10/2010,1246062.17
9/17/2010,1159812.35
9/24/2010,1111797.21
10/1/2010,1203080.41
10/8/2010,1334571.87
10/15/2010,1158062.99
10/22/2010,1120619.32
10/29/2010,1231688.48
11/5/2010,1501663.26
11/12/2010,1266460.45
11/19/2010,1179315.72
11/26/2010,1937033.5
12/3/2010,1447916.29
12/10/2010,1466164.49
12/17/2010,1510443.62
12/24/2010,2026026.39
12/31/2010,1090558.57
1/7/2011,1402902.47
1/14/2011,1098286.61
1/21/2011,1079669.11
1/28/2011,1127859.69
2/4/2011,1564897.32
2/11/2011,1397301.38
2/18/2011,1514828.82
2/25/2011,1311796.91
3/4/2011,1723736.91
3/11/2011,1380836.35
3/18/2011,1286413.71
3/25/2011,1201059.72
4/1/2011,1336838.41
4/8/2011,1414713.5
4/15/2011,1240126.07
4/22/2011,1297452
4/29/2011,1222367.9
5/6/2011,1515890.38
5/13/2011,1253316.3
5/20/2011,1151282.31
5/27/2011,1160043.98
6/3/2011,1403779.25
6/10/2011,1339972.83
6/17/2011,1268503.49
6/24/2011,1208809.34
7/1/2011,1319054.57
7/8/2011,1459655.85
7/15/2011,1197373.13
7/22/2011,1165870.54
7/29/2011,1114530.29
8/5/2011,1523870.89
8/12/2011,1218764.94
8/19/2011,1200019.74
8/26/2011,1166479.51
9/2/2011,1468871.49
9/9/2011,1310087
9/16/2011,1159212.1
9/23/2011,1109105.92
9/30/2011,1120731.76
10/7/2011,1557314.58
10/14/2011,1220984.94
10/21/2011,1203172.05
10/28/2011,1242746.06
11/4/2011,1576654.67
11/11/2011,1402654.95
11/18/2011,1255081.22
11/25/2011,1929738.27
12/2/2011,1368130.35
12/9/2011,1467024.3
12/16/2011,1429954.66
12/23/2011,1796203.51
12/30/2011,1270036.53
1/6/2012,1466046.07
1/13/2012,1161190.29
1/20/2012,1129540.48
1/27/2012,1132948.48
2/3/2012,1531599.44
2/10/2012,1572966.15
2/17/2012,1501503.68
2/24/2012,1323487.91
3/2/2012,1451740.57
3/9/2012,1680764.06
3/16/2012,1337875.49
3/23/2012,1216059.41
3/30/2012,1209524.11
4/6/2012,1559592.79
4/13/2012,1290684.95
4/20/2012,1180797.2
4/27/2012,1170456.16
5/4/2012,1450628.85
5/11/2012,1264575.18
5/18/2012,1213310.45
5/25/2012,1151214.41
6/1/2012,1245480.95
6/8/2012,1440687.69
6/15/2012,1229760.97
6/22/2012,1180671.55
6/29/2012,1129031.98
7/6/2012,1500863.54
7/13/2012,1179915.04
7/20/2012,1149427.48
7/27/2012,1135035.09
8/3/2012,1376520.1
8/10/2012,1269113.41
8/17/2012,1184198.41
8/24/2012,1199309.59
8/31/2012,1227118.75
9/7/2012,1469693.99
9/14/2012,1124660.77
9/21/2012,1135340.19
9/28/2012,1129508.61
10/5/2012,1462941.03
10/12/2012,1205536.71
10/19/2012,1143724.48
10/26/2012,1213860.61
2/5/2010,538634.46
2/12/2010,529672.95
2/19/2010,542399.07
2/26/2010,488417.61
3/5/2010,535087.91
3/12/2010,519042.49
3/19/2010,496851.6
3/26/2010,552985.34
4/2/2010,599629.25
4/9/2010,569937.23
4/16/2010,509100.84
4/23/2010,505329.66
4/30/2010,501013.47
5/7/2010,568497.35
5/14/2010,518940.88
5/21/2010,502021.82
5/28/2010,577627.66
6/4/2010,588017.66
6/11/2010,540716.58
6/18/2010,558731.74
6/25/2010,585548.79
7/2/2010,581473.55
7/9/2010,563449.43
7/16/2010,512292.01
7/23/2010,506502.09
7/30/2010,509872.77
8/6/2010,519787.93
8/13/2010,495269
8/20/2010,531640.19
8/27/2010,545766.13
9/3/2010,579272.38
9/10/2010,491290.37
9/17/2010,463752.89
9/24/2010,465338.41
10/1/2010,474698.01
10/8/2010,530059.06
10/15/2010,483011.69
10/22/2010,505221.17
10/29/2010,527058.59
11/5/2010,521002.97
11/12/2010,524450.7
11/19/2010,508174.55
11/26/2010,975268.91
12/3/2010,642678.53
12/10/2010,713834.74
12/17/2010,850538.25
12/24/2010,1130926.79
12/31/2010,465992.02
1/7/2011,455952.18
1/14/2011,426905.26
1/21/2011,445134.15
1/28/2011,410426.97
2/4/2011,504126.89
2/11/2011,550387.78
2/18/2011,542529.21
2/25/2011,483660.15
3/4/2011,536031.67
3/11/2011,493430.45
3/18/2011,493653.43
3/25/2011,478773.05
4/1/2011,475615.26
4/8/2011,505304.33
4/15/2011,518245.97
4/22/2011,589252.69
4/29/2011,493078.64
5/6/2011,534372.53
5/13/2011,549551.02
5/20/2011,492932.51
5/27/2011,550735.64
6/3/2011,598251.57
6/10/2011,558431.44
6/17/2011,536914.17
6/24/2011,545368.17
7/1/2011,567114.6
7/8/2011,547586.07
7/15/2011,505246.15
7/22/2011,507335.75
7/29/2011,474653.06
8/5/2011,503486.37
8/12/2011,471311.5
8/19/2011,498056
8/26/2011,608294.98
9/2/2011,497085.91
9/9/2011,505406.72
9/16/2011,474129.35
9/23/2011,475696.37
9/30/2011,446516.26
10/7/2011,514993
10/14/2011,475776.45
10/21/2011,505068.22
10/28/2011,515119.64
11/4/2011,620735.72
11/11/2011,531600.62
11/18/2011,504601.29
11/25/2011,913165.19
12/2/2011,579874.22
12/9/2011,633240.53
12/16/2011,736805.66
12/23/2011,1016637.39
12/30/2011,551743.05
1/6/2012,469773.85
1/13/2012,444756.37
1/20/2012,446863.31
1/27/2012,395987.24
2/3/2012,493159.35
2/10/2012,545840.05
2/17/2012,559606.91
2/24/2012,488782.63
3/2/2012,500801.72
3/9/2012,504750.35
3/16/2012,489293.72
3/23/2012,517408.48
3/30/2012,504566.28
4/6/2012,633826.55
4/13/2012,520493.83
4/20/2012,525200.59
4/27/2012,497250.22
5/4/2012,504963.84
5/11/2012,529707.87
5/18/2012,543706.04
5/25/2012,549665.67
6/1/2012,576252.35
6/8/2012,554093.15
6/15/2012,552338.76
6/22/2012,581854.5
6/29/2012,555954.13
7/6/2012,578832.41
7/13/2012,514709.76
7/20/2012,506705.36
7/27/2012,475158.24
8/3/2012,504754.74
8/10/2012,518628.42
8/17/2012,416881.66
8/24/2012,615026.15
8/31/2012,545844.91
9/7/2012,540811.85
9/14/2012,475127.18
9/21/2012,489079.23
9/28/2012,489674.23
10/5/2012,520632.8
10/12/2012,513737
10/19/2012,516909.24
10/26/2012,534970.68
2/5/2010,465108.52
2/12/2010,497374.57
2/19/2010,463513.26
2/26/2010,472330.71
3/5/2010,472591.07
3/12/2010,468189.93
3/19/2010,445736.36
3/26/2010,442457.35
4/2/2010,457884.06
4/9/2010,454800.96
4/16/2010,471054.16
4/23/2010,462454.39
4/30/2010,456140.34
5/7/2010,457883.94
5/14/2010,461868.09
5/21/2010,455751.84
5/28/2010,462474.16
6/4/2010,458343.7
6/11/2010,445530.16
6/18/2010,447727.52
6/25/2010,453210.24
7/2/2010,450337.47
7/9/2010,436293.4
7/16/2010,438068.71
7/23/2010,440491.33
7/30/2010,437893.76
8/6/2010,441407.06
8/13/2010,444160.07
8/20/2010,447139.8
8/27/2010,443810.78
9/3/2010,461548.98
9/10/2010,455162.92
9/17/2010,462058.19
9/24/2010,448392.17
10/1/2010,445475.3
10/8/2010,462080.47
10/15/2010,453943.89
10/22/2010,459631.74
10/29/2010,438334.39
11/5/2010,484661.87
11/12/2010,431266.64
11/19/2010,423707.69
11/26/2010,462732.36
12/3/2010,407112.22
12/10/2010,428631.91
12/17/2010,445332.28
12/24/2010,519354.88
12/31/2010,397631.02
1/7/2011,451077.21
1/14/2011,465408.72
1/21/2011,439132.62
1/28/2011,425989.04
2/4/2011,490970.95
2/11/2011,470921.24
2/18/2011,417070.51
2/25/2011,432687.97
3/4/2011,443334.71
3/11/2011,438529.81
3/18/2011,425470.84
3/25/2011,431754.01
4/1/2011,437926.79
4/8/2011,443889.5
4/15/2011,426666.92
4/22/2011,445358.73
4/29/2011,423687.2
5/6/2011,438789.52
5/13/2011,424614.59
5/20/2011,435102.2
5/27/2011,429305.82
6/3/2011,432808.48
6/10/2011,424697.05
6/17/2011,435481.03
6/24/2011,422715.74
7/1/2011,428782.38
7/8/2011,419764.37
7/15/2011,420515.63
7/22/2011,423441.76
7/29/2011,414245.96
8/5/2011,431798.64
8/12/2011,412224.67
8/19/2011,414450.61
8/26/2011,387944.83
9/2/2011,369722.32
9/9/2011,370897.82
9/16/2011,382914.66
9/23/2011,391837.56
9/30/2011,387001.13
10/7/2011,417528.26
10/14/2011,410711.99
10/21/2011,428958.53
10/28/2011,426151.88
11/4/2011,432359.04
11/11/2011,409686.63
11/18/2011,436462.63
11/25/2011,452163.93
12/2/2011,412385.75
12/9/2011,436741.02
12/16/2011,441265.08
12/23/2011,492022.68
12/30/2011,376777.45
1/6/2012,457030.86
1/13/2012,447023.91
1/20/2012,438760.62
1/27/2012,433037.66
2/3/2012,434080.74
2/10/2012,451365.99
2/17/2012,435109.11
2/24/2012,425215.71
3/2/2012,438640.61
3/9/2012,446617.89
3/16/2012,413617.45
3/23/2012,430222.97
3/30/2012,449603.91
4/6/2012,461511.92
4/13/2012,428784.7
4/20/2012,462909.41
4/27/2012,433744.83
5/4/2012,454477.54
5/11/2012,436070.45
5/18/2012,460945.14
5/25/2012,449355.91
6/1/2012,427021.18
6/8/2012,437222.94
6/15/2012,438523.24
6/22/2012,428554.63
6/29/2012,423192.4
7/6/2012,440553.42
7/13/2012,417640.34
7/20/2012,427491.04
7/27/2012,424581.17
8/3/2012,425136.55
8/10/2012,430878.28
8/17/2012,423351.15
8/24/2012,425296.65
8/31/2012,439132.5
9/7/2012,433565.77
9/14/2012,437773.31
9/21/2012,443891.64
9/28/2012,425410.04
10/5/2012,446751.45
10/12/2012,434593.26
10/19/2012,437537.29
10/26/2012,439424.5
2/5/2010,1469252.05
2/12/2010,1543947.23
2/19/2010,1473386.75
2/26/2010,1344354.41
3/5/2010,1384870.51
3/12/2010,1366193.35
3/19/2010,1332261.01
3/26/2010,1229635.7
4/2/2010,1357600.68
4/9/2010,1395710.09
4/16/2010,1367448.28
4/23/2010,1280465.8
4/30/2010,1243200.24
5/7/2010,1381796.8
5/14/2010,1287288.59
5/21/2010,1337405.6
5/28/2010,1309437.17
6/4/2010,1427624.5
6/11/2010,1377092.33
6/18/2010,1368090.08
6/25/2010,1303523.73
7/2/2010,1311704.92
7/9/2010,1315118.4
7/16/2010,1335433.72
7/23/2010,1276031.84
7/30/2010,1231993.14
8/6/2010,1352401.08
8/13/2010,1327719.34
8/20/2010,1376571.21
8/27/2010,1326621.98
9/3/2010,1302047.48
9/10/2010,1308179.02
9/17/2010,1294105.01
9/24/2010,1230250.25
10/1/2010,1213981.64
10/8/2010,1300131.68
10/15/2010,1265852.43
10/22/2010,1262289.29
10/29/2010,1257921.28
11/5/2010,1324455.72
11/12/2010,1352780.76
11/19/2010,1359158.57
11/26/2010,1858856.06
12/3/2010,1338716.37
12/10/2010,1475685.1
12/17/2010,1714667
12/24/2010,2068942.97
12/31/2010,1198071.6
1/7/2011,1311986.87
1/14/2011,1350730.31
1/21/2011,1344167.13
1/28/2011,1254955.68
2/4/2011,1443206.46
2/11/2011,1539230.32
2/18/2011,1539063.91
2/25/2011,1365678.22
3/4/2011,1412721.18
3/11/2011,1405572.93
3/18/2011,1425559.02
3/25/2011,1357036.1
4/1/2011,1344890.73
4/8/2011,1416790.17
4/15/2011,1408464.08
4/22/2011,1461393.91
4/29/2011,1331137.96
5/6/2011,1388755.61
5/13/2011,1408118.22
5/20/2011,1387365.19
5/27/2011,1342273.64
6/3/2011,1430348.1
6/10/2011,1425299.37
6/17/2011,1491039.14
6/24/2011,1375962.46
7/1/2011,1371889.27
7/8/2011,1423144.47
7/15/2011,1415473.91
7/22/2011,1401944.8
7/29/2011,1308122.15
8/5/2011,1428993.33
8/12/2011,1443311.49
8/19/2011,1487542.53
8/26/2011,1417267.07
9/2/2011,1385769.03
9/9/2011,1376670.27
9/16/2011,1363460.86
9/23/2011,1347607.74
9/30/2011,1285534.74
10/7/2011,1427383.24
10/14/2011,1378340.18
10/21/2011,1409310.4
10/28/2011,1346862.72
11/4/2011,1426405.46
11/11/2011,1444783.64
11/18/2011,1445174.79
11/25/2011,1934099.65
12/2/2011,1388809.43
12/9/2011,1556798.94
12/16/2011,1611196.61
12/23/2011,2026176.14
12/30/2011,1355405.95
1/6/2012,1401232.52
1/13/2012,1377485.12
1/20/2012,1372504.9
1/27/2012,1259941.48
2/3/2012,1391479.91
2/10/2012,1527688.58
2/17/2012,1570813.52
2/24/2012,1392543.37
3/2/2012,1427881.22
3/9/2012,1439034.86
3/16/2012,1481728.13
3/23/2012,1365824.97
3/30/2012,1318854.22
4/6/2012,1496169.81
4/13/2012,1407842.91
4/20/2012,1407036.59
4/27/2012,1311352.25
5/4/2012,1391257.28
5/11/2012,1392938.06
5/18/2012,1441473.82
5/25/2012,1397094.26
6/1/2012,1404516.29
6/8/2012,1443285.79
6/15/2012,1431003.43
6/22/2012,1394065.76
6/29/2012,1349202.25
7/6/2012,1458059.42
7/13/2012,1374301.34
7/20/2012,1392395.2
7/27/2012,1303732.36
8/3/2012,1390174.63
8/10/2012,1386472.59
8/17/2012,1410181.7
8/24/2012,1379783.21
8/31/2012,1373651.49
9/7/2012,1358111.62
9/14/2012,1327705.44
9/21/2012,1373064.87
9/28/2012,1279080.58
10/5/2012,1363365.05
10/12/2012,1401113.42
10/19/2012,1378730.45
10/26/2012,1340232.55
2/5/2010,1087616.19
2/12/2010,1123566.12
2/19/2010,1082559.06
2/26/2010,1053247.1
3/5/2010,1066566.74
3/12/2010,1093319.37
3/19/2010,1059781.78
3/26/2010,1076021.58
4/2/2010,1131732.94
4/9/2010,1095889.22
4/16/2010,1082763.27
4/23/2010,1072474.8
4/30/2010,1066792.63
5/7/2010,1133657.58
5/14/2010,1079314.52
5/21/2010,1143819.35
5/28/2010,1205662.85
6/4/2010,1149234.96
6/11/2010,1192074.09
6/18/2010,1150191.72
6/25/2010,1124763.74
7/2/2010,1187988.64
7/9/2010,1077253.67
7/16/2010,1120172.24
7/23/2010,1109574.11
